Date,Open,High,Low,Close,Volume,Adjusted Close
6/12/2005,5510.4,5546.9,5505.9,5538.8,1979354600,0
7/12/2005,5538.8,5574,5518.4,5528.8,2078175800,0
8/12/2005,5528.8,5531.9,5492.8,5531.1,1892734000,0
9/12/2005,5531.1,5531.1,5504.4,5517.4,1688743200,0
12/12/2005,5517.4,5548.8,5494.2,5501.5,1221761200,0
13/12/2005,5501.5,5527.2,5499.2,5507.2,1840249000,0
14/12/2005,5507.2,5525,5503.5,5521.1,1465838600,0
15/12/2005,5521.1,5530.2,5489.3,5495.3,1852742200,0
16/12/2005,5495.3,5552.6,5495.3,5531.6,2140549600,0
19/12/2005,5531.6,5548.4,5525.7,5539.8,1225682400,0
20/12/2005,5539.8,5552.2,5524.7,5547.9,1606969400,0
21/12/2005,5547.9,5590.2,5547.9,5587.4,1344223600,0
22/12/2005,5587.4,5599.3,5584.8,5597,1069350000,0
23/12/2005,5597,5608.2,5588,5595.4,307762200,0
28/12/2005,5595.4,5622.8,5591.9,5622.8,688900200,0
29/12/2005,5622.8,5647.2,5622.8,5638.3,504948600,0
30/12/2005,5638.3,5640,5596.8,5618.8,329952000,0
3/1/2006,5618.8,5682.2,5618.8,5681.5,1838004800,0
4/1/2006,5681.5,5716.4,5681.5,5714.6,2005345000,0
5/1/2006,5714.6,5722.4,5686.4,5691.2,1862546600,0
6/1/2006,5691.2,5731.8,5691.2,5731.8,1894952000,0
9/1/2006,5731.8,5750.3,5725.9,5731.5,1690826200,0
10/1/2006,5731.5,5731.5,5686.1,5688.8,1799942000,0
11/1/2006,5688.8,5731.5,5688.8,5731.5,1606590000,0
12/1/2006,5731.5,5744.6,5724.9,5735.1,2119263800,0
13/01/2006,5735.1,5735.1,5690.9,5711,1641089400,0
16/01/2006,5711,5740.2,5707.2,5740.2,1259420600,0
17/01/2006,5740.2,5740.2,5693.1,5699,1902898600,0
18/01/2006,5699,5699,5634.8,5663.7,1849631400,0
19/01/2006,5663.7,5710,5663.7,5693.2,2052263400,0
20/01/2006,5693.2,5729.8,5666.5,5672.4,2131625600,0
23/01/2006,5672.4,5672.4,5625,5660.9,1658293600,0
24/01/2006,5660.9,5679,5630.4,5633.8,2113319200,0
25/01/2006,5633.8,5704.4,5633.8,5704.4,1993671000,0
26/01/2006,5704.4,5744,5698.5,5722.6,2141267000,0
27/01/2006,5722.6,5788.2,5722.6,5786.8,2039447400,0
30/01/2006,5786.8,5796.1,5772.7,5779.8,1414552400,0
31/01/2006,5779.8,5792.5,5760.3,5760.3,2143520800,0
1/2/2006,5760.3,5816,5746.2,5801.6,2144570400,0
2/2/2006,5801.6,5811.8,5743,5747.3,1969273800,0
3/2/2006,5747.3,5766.7,5728.2,5759.3,1728166400,0
6/2/2006,5759.3,5790.4,5759.3,5772.4,1681635200,0
7/2/2006,5772.4,5781.3,5734.7,5746.8,2042239200,0
8/2/2006,5746.8,5746.8,5681.9,5725.1,2141978600,0
9/2/2006,5725.1,5808.9,5725.1,5808.7,2138982600,0
10/2/2006,5808.7,5808.7,5764.1,5764.1,2058495200,0
13/02/2006,5764.1,5793.5,5760.3,5793.5,1369455600,0
14/02/2006,5793.5,5828.6,5773.7,5792.3,1706179400,0
15/02/2006,5792.3,5814.5,5780.9,5791.5,1844068000,0
16/02/2006,5791.5,5828.9,5791.5,5828.9,1895566200,0
17/02/2006,5828.9,5863.3,5822.4,5846.2,1741254400,0
20/02/2006,5846.2,5866.7,5839.4,5863,1094531400,0
21/02/2006,5863,5888,5856.9,5857.7,1676916800,0
22/02/2006,5857.7,5877.6,5836.8,5872.4,1842925400,0
23/02/2006,5872.4,5878.8,5829.4,5836,2099116600,0
24/02/2006,5836,5864,5836,5860.5,2014904800,0
27/02/2006,5860.5,5893.3,5860.5,5875.9,2036067200,0
28/02/2006,5875.9,5877.4,5788.7,5791.5,2134114600,0
1/3/2006,5791.5,5844.1,5783.9,5844.1,1990319400,0
2/3/2006,5844.1,5880,5803.7,5833,1917206200,0
3/3/2006,5833,5864,5803.8,5858.7,2066401600,0
6/3/2006,5858.7,5924.5,5858.7,5897.8,2147444000,0
7/3/2006,5897.8,5897.8,5830.7,5857.4,1935777600,0
8/3/2006,5857.4,5857.6,5790.9,5812.9,1915545600,0
9/3/2006,5812.9,5857.1,5812.9,5855.9,1640072800,0
10/3/2006,5855.9,5909.1,5838.2,5907.9,1720750200,0
13/03/2006,5907.9,5959.9,5907.9,5952.8,2085598400,0
14/03/2006,5952.8,5978.6,5940.7,5950.6,1998671200,0
15/03/2006,5950.6,5980.5,5950.6,5965.1,1859456400,0
16/03/2006,5965.1,5995.2,5951,5993.2,2146858200,0
17/03/2006,5993.2,6044,5992.8,5999.4,2147369000,0
20/03/2006,5999.4,6039.1,5986.9,5991.7,1881072000,0
21/03/2006,5991.7,5992.9,5956.7,5991.3,1771106200,0
22/03/2006,5991.3,6012.6,5957.8,6007.5,2144835400,0
23/03/2006,6007.5,6029.4,5974.8,5990.1,2137408800,0
24/03/2006,5990.1,6037.9,5990.1,6036.3,2097466800,0
27/03/2006,6036.3,6047,5971.4,5972.2,1526643600,0
28/03/2006,5972.2,6004.3,5929.7,5935.7,2137043000,0
29/03/2006,5935.7,5979.7,5927.2,5959.2,1742429400,0
30/03/2006,5959.2,6036,5959.2,6015.2,1496758000,0
31/03/2006,6015.2,6019.2,5961.4,5964.6,1650124600,0
3/4/2006,5964.6,6033.5,5964.6,6024.3,1488772200,0
4/4/2006,6024.3,6024.3,5984.3,6004.7,1622348200,0
5/4/2006,6004.7,6047.5,5983.5,6044.1,2111723800,0
6/4/2006,6044.1,6073.3,6037.6,6045.7,1830574800,0
7/4/2006,6045.7,6074.2,6020.6,6026.1,1984025400,0
10/4/2006,6026.1,6067,6024.3,6067,1716789400,0
11/4/2006,6067,6092.5,6012.9,6016.5,2013240400,0
12/4/2006,6016.5,6020,5974.5,6000.8,1851945400,0
13/04/2006,6000.8,6033.7,5987.2,6029.4,1300431400,0
18/04/2006,6029.4,6056.1,6026.1,6044.1,1389246800,0
19/04/2006,6044.1,6100.6,6044.1,6089.8,1703340600,0
20/04/2006,6089.8,6113.4,6074.2,6081.4,2029861600,0
21/04/2006,6081.4,6137.1,6077.9,6132.7,1553597400,0
24/04/2006,6132.7,6136.5,6098.7,6098.7,1338013400,0
25/04/2006,6098.7,6128.8,6084.6,6086.6,1581336400,0
26/04/2006,6086.6,6126.5,6086.6,6104.3,1650185400,0
27/04/2006,6104.3,6104.6,6026.2,6060,1966010000,0
28/04/2006,6060,6060,6023.1,6023.1,1644294800,0
2/5/2006,6023.1,6090.7,6022.3,6082.1,1657637600,0
3/5/2006,6082.1,6100,6008.7,6010,1886399400,0
4/5/2006,6010,6045.8,6001.1,6036.9,1687069400,0
5/5/2006,6036.9,6093.1,6033.9,6091.7,1852648000,0
8/5/2006,6091.7,6133.5,6058.8,6067.1,1607859400,0
9/5/2006,6067.1,6109.7,6054.6,6105.6,2064291600,0
10/5/2006,6105.6,6110,6079.6,6083.4,1940756400,0
11/5/2006,6083.4,6114.5,6039.9,6042,1600703400,0
12/5/2006,6042,6042,5912.1,5912.1,1697671200,0
15/05/2006,5912.1,5912.1,5755.4,5841.3,1991604000,0
16/05/2006,5841.3,5883.2,5807.1,5846.2,2138429000,0
17/05/2006,5846.2,5871.6,5675.5,5675.5,2145492400,0
18/05/2006,5675.5,5719.7,5618.7,5671.6,2143472600,0
19/05/2006,5671.6,5715,5645.4,5657.4,1777461200,0
22/05/2006,5657.4,5657.4,5510.5,5532.7,2031642400,0
23/05/2006,5532.7,5705.9,5532.7,5678.7,2147208600,0
24/05/2006,5678.7,5678.7,5563.5,5587.1,2146770400,0
25/05/2006,5587.1,5677.7,5562,5677.7,1760626600,0
26/05/2006,5677.7,5791,5677.7,5791,1627197000,0
30/05/2006,5791,5793.6,5643.3,5652,2026626200,0
31/05/2006,5652,5743.8,5591.5,5723.8,2119922000,0
1/6/2006,5723.8,5754.8,5680.6,5749.7,1833351200,0
2/6/2006,5749.7,5802.9,5745.7,5764.6,1669869800,0
5/6/2006,5764.6,5789.8,5738.9,5762.1,1072108200,0
6/6/2006,5762.1,5762.1,5656.6,5669.8,1883561800,0
7/6/2006,5669.8,5720.6,5638.5,5706.3,1885561000,0
8/6/2006,5706.3,5706.3,5562.9,5562.9,2135136200,0
9/6/2006,5562.9,5673.6,5562.9,5655.2,1801661400,0
12/6/2006,5655.2,5666.3,5612.3,5620.9,1463611000,0
13/06/2006,5620.9,5620.9,5467.4,5519.6,2146786800,0
14/06/2006,5519.6,5544.4,5475.6,5506.8,1860632800,0
15/06/2006,5506.8,5636.8,5506.8,5619.3,1917016000,0
16/06/2006,5619.3,5701.5,5594.3,5597.4,2134808800,0
19/06/2006,5597.4,5665.7,5597.4,5626.1,1153580400,0
20/06/2006,5626.1,5658.2,5585,5658.2,1352420400,0
21/06/2006,5658.2,5673.5,5610.8,5665,1642751600,0
22/06/2006,5665,5736.8,5657.2,5684.1,1611284600,0
23/06/2006,5684.1,5716.7,5667.8,5692.1,1145495200,0
26/06/2006,5692.1,5716.5,5677.5,5681.2,1614543500,0
27/06/2006,5681.2,5729.8,5650,5652.3,1337754500,0
28/06/2006,5652.3,5702.9,5633.8,5678.6,1267809100,0
29/06/2006,5678.6,5791.7,5678.6,5791.5,1502990700,0
30/06/2006,5791.5,5865.7,5791.5,5833.4,1583755600,0
3/7/2006,5833.4,5884.4,5833.4,5884.4,1194578500,0
4/7/2006,5884.4,5884.5,5848.3,5883.5,863784700,0
5/7/2006,5883.5,5883.5,5815.7,5826.7,1138260600,0
6/7/2006,5826.7,5897.1,5826.7,5890,1312357600,0
7/7/2006,5890,5908.5,5858.4,5888.9,1424761200,0
10/7/2006,5888.9,5901,5856.5,5896.9,880029600,0
11/7/2006,5896.9,5896.9,5844,5857.3,1162635500,0
12/7/2006,5857.3,5899.3,5842.7,5860.6,1212975900,0
13/07/2006,5860.6,5860.6,5751.9,5765,1515312700,0
14/07/2006,5765,5765,5707.6,5707.6,1305351900,0
17/07/2006,5707.6,5721.1,5654.6,5701,1366791200,0
18/07/2006,5701,5712.6,5658.3,5681.7,1439566900,0
19/07/2006,5681.7,5785.3,5680.8,5778,1665784200,0
20/07/2006,5778,5819.7,5756.4,5770.9,1308633700,0
21/07/2006,5770.9,5770.9,5700.7,5719.7,1594082100,0
24/07/2006,5719.7,5835.2,5719.7,5833.9,1298199400,0
25/07/2006,5833.9,5872.8,5825.8,5851.2,1547468200,0
26/07/2006,5851.2,5878.7,5851.2,5877.1,1720193600,0
27/07/2006,5877.1,5936.8,5877.1,5929.5,1583646400,0
28/07/2006,5929.5,5982.5,5904.7,5974.9,1401927000,0
31/07/2006,5974.9,5977.2,5928.3,5928.3,1272181800,0
1/8/2006,5928.3,5949.8,5867.4,5880.8,1278757400,0
2/8/2006,5880.8,5932.1,5880.8,5932.1,1329175500,0
3/8/2006,5932.1,5940.7,5827.1,5838.4,1803150600,0
4/8/2006,5838.4,5893.3,5836.5,5889.4,1497892000,0
7/8/2006,5889.4,5889.4,5820.9,5828.8,945153000,0
8/8/2006,5828.8,5866.6,5818.1,5818.1,1551879200,0
9/8/2006,5818.1,5865.9,5778.2,5860.5,1440463400,0
10/8/2006,5860.5,5860.5,5752.6,5823.4,1763427200,0
11/8/2006,5823.4,5848.2,5797,5820.1,1397317100,0
14/08/2006,5820.1,5870.9,5820.1,5870.9,1029687300,0
15/08/2006,5870.9,5903.2,5845,5897.9,1340987000,0
16/08/2006,5897.9,5902.8,5848.7,5896.6,1734086800,0
17/08/2006,5896.6,5915,5888.8,5900.4,1391457600,0
18/08/2006,5900.4,5932.5,5900.2,5903.4,1492403600,0
21/08/2006,5903.4,5936.6,5883.8,5915.2,978829900,0
22/08/2006,5915.2,5939.2,5878.4,5902.6,1154758300,0
23/08/2006,5902.6,5906.3,5853.8,5860,1165203200,0
24/08/2006,5860,5892.3,5832.5,5869.1,1211904400,0
25/08/2006,5869.1,5893.6,5858.6,5878.6,1044447600,0
29/08/2006,5878.6,5921.3,5878.6,5888.3,1366248500,0
30/08/2006,5888.3,5945.3,5888.2,5929.3,1477304500,0
31/08/2006,5929.3,5937,5895,5906.1,1386764500,0
1/9/2006,5906.1,5967.7,5906.1,5949.1,1146154500,0
4/9/2006,5949.1,5986.6,5947.7,5986.6,992682800,0
5/9/2006,5986.6,5991.2,5956.3,5981.7,1190045900,0
6/9/2006,5981.7,5981.7,5926.2,5929.3,1270011200,0
7/9/2006,5929.3,5929.3,5853.3,5858.1,1574375200,0
8/9/2006,5858.1,5899,5858.1,5879.3,1015429900,0
11/9/2006,5879.3,5879.3,5820,5850.8,1089823200,0
12/9/2006,5850.8,5896.9,5824.2,5895.5,1864798600,0
13/09/2006,5895.5,5913.4,5874.5,5892.2,1867392000,0
14/09/2006,5892.2,5943.7,5869,5877.2,1798578000,0
15/09/2006,5877.2,5899.2,5864.8,5877,2071064200,0
18/09/2006,5877,5911.9,5870.4,5890.2,1211359000,0
19/09/2006,5890.2,5897.4,5831.8,5831.8,1436161600,0
20/09/2006,5831.8,5880.8,5820.9,5866.2,1828956400,0
21/09/2006,5866.2,5898.1,5848.5,5896.7,1846888400,0
22/09/2006,5896.7,5896.7,5820.4,5822.3,1246627000,0
25/09/2006,5822.3,5847,5774.5,5798.3,1770395600,0
26/09/2006,5798.3,5879.2,5798.3,5873.6,1651896700,0
27/09/2006,5873.6,5942.2,5872.8,5930.1,1883803000,0
28/09/2006,5930.1,5978.8,5930.1,5971.3,1469060100,0
29/09/2006,5971.3,6002.9,5950.1,5960.8,1618783100,0
2/10/2006,5960.8,5985.5,5950.9,5957.8,1628546500,0
3/10/2006,5957.8,5957.8,5897.3,5937.1,1939007400,0
4/10/2006,5937.1,5969.1,5921.5,5966.5,2142754800,0
5/10/2006,5966.5,6016.7,5966.5,6004.5,2145351000,0
6/10/2006,6004.5,6014.3,5978.1,6001.2,1628449100,0
9/10/2006,6001.2,6044.5,5994.8,6030.9,1338778100,0
10/10/2006,6030.9,6076.3,6030.2,6072.7,2058971800,0
11/10/2006,6072.7,6081.9,6044.7,6073.5,1672596700,0
12/10/2006,6073.5,6121.7,6069,6121.3,1338882600,0
13/10/2006,6121.3,6170.5,6105.3,6157.3,1451175800,0
16/10/2006,6157.3,6184.3,6149.3,6172.4,1285792400,0
17/10/2006,6172.4,6174.7,6105.8,6108.6,1485665600,0
18/10/2006,6108.6,6166.8,6108.6,6150.4,1750405800,0
19/10/2006,6150.4,6183.5,6113.1,6156,1303207100,0
20/10/2006,6156,6199.8,6134.3,6155.2,1450615500,0
23/10/2006,6155.2,6181.1,6129.1,6166.1,1061220800,0
24/10/2006,6166.1,6186.9,6161.3,6182.5,1238923200,0
25/10/2006,6182.5,6216.1,6178.8,6214.6,1354486800,0
26/10/2006,6214.6,6244.6,6179.7,6184.8,1738351600,0
27/10/2006,6184.8,6206,6132.7,6160.9,1589175500,0
30/10/2006,6160.9,6160.9,6112.9,6126.8,1366361000,0
31/10/2006,6126.8,6149.9,6110.9,6129.2,1788183600,0
1/11/2006,6129.2,6180.7,6129.2,6149.6,1631932500,0
2/11/2006,6149.6,6172,6112.9,6149.3,1818387200,0
3/11/2006,6149.3,6177.3,6134,6148.1,1377065100,0
6/11/2006,6148.1,6224.5,6146.5,6224.5,1139977800,0
7/11/2006,6224.5,6244.5,6219.7,6244,1341969400,0
8/11/2006,6244,6244,6205.7,6239,1555121200,0
9/11/2006,6239,6250.4,6205.1,6231.5,1941091600,0
10/11/2006,6231.5,6233.1,6198.6,6208.4,1540927000,0
13/11/2006,6208.4,6239.8,6171.9,6194.2,1466749800,0
14/11/2006,6194.2,6223.9,6167.3,6186.6,1724141400,0
15/11/2006,6186.6,6229.8,6186.6,6229.8,1709608400,0
16/11/2006,6229.8,6256.8,6212.1,6254.9,1756639200,0
17/11/2006,6254.9,6254.9,6178.9,6192,1553257900,0
20/11/2006,6192,6218.9,6148.3,6204.5,1583123200,0
21/11/2006,6204.5,6228.4,6199.7,6202.6,1665305900,0
22/11/2006,6202.6,6233.1,6146.3,6160.3,1928778000,0
23/11/2006,6160.3,6181.7,6115.1,6140,1257256000,0
24/11/2006,6140,6140,6068.1,6122.1,1335559800,0
27/11/2006,6122.1,6129.5,6050.1,6050.1,1663486800,0
28/11/2006,6050.1,6062.8,6011.8,6025.9,1907684800,0
29/11/2006,6025.9,6098.6,6025.9,6084.4,1725779400,0
30/11/2006,6084.4,6108.9,6043.9,6048.8,1785469200,0
1/12/2006,6048.8,6087.4,5985.2,6021.5,1805651200,0
4/12/2006,6021.5,6058.1,6019.4,6050.4,1286179500,0
5/12/2006,6050.4,6097.4,6047.1,6086.4,1747636800,0
6/12/2006,6086.4,6105.7,6068.1,6090.3,1657440700,0
7/12/2006,6090.3,6145.3,6082.8,6131.5,1715884800,0
8/12/2006,6131.5,6157.1,6106.6,6152.4,1632000300,0
11/12/2006,6152.4,6187,6147.1,6159.8,1405243100,0
12/12/2006,6159.8,6164.8,6137.8,6156.4,1653482400,0
13/12/2006,6156.4,6196.6,6149.4,6192.5,1783762800,0
14/12/2006,6192.5,6230.6,6192.5,6228,1484146900,0
15/12/2006,6228,6271.4,6228,6260,2140440800,0
18/12/2006,6260,6269.1,6240.1,6247.4,1254247300,0
19/12/2006,6247.4,6247.4,6192,6203.9,1408300700,0
20/12/2006,6203.9,6240.1,6197.9,6198.6,1203981000,0
21/12/2006,6198.6,6203.5,6171.2,6183.7,1068612100,0
22/12/2006,6183.7,6191.1,6175.5,6190,475781100,0
27/12/2006,6190,6248.1,6190,6245.2,606891400,0
28/12/2006,6245.2,6258.7,6232.3,6240.9,512698400,0
29/12/2006,6240.9,6245.2,6207.6,6220.8,561961300,0
2/1/2007,6220.8,6312.5,6220.8,6310.9,1074946400,0
3/1/2007,6310.9,6322,6296,6319,1606892600,0
4/1/2007,6319,6319,6261,6287,1902875400,0
5/1/2007,6287,6287,6220.1,6220.1,1622439200,0
8/1/2007,6220.1,6246,6187,6194.2,1326700800,0
9/1/2007,6194.2,6218.5,6190.4,6196.1,2143699600,0
10/1/2007,6196.1,6196.1,6142,6160.7,1881991000,0
11/1/2007,6160.7,6233.1,6130.2,6230.1,2147062400,0
12/1/2007,6230.1,6247.6,6204.3,6239,1899868000,0
15/01/2007,6239,6279.7,6239,6263.5,1143652900,0
16/01/2007,6263.5,6266.4,6206.4,6215.7,1613624200,0
17/01/2007,6215.7,6227,6163.5,6204.5,1854154400,0
18/01/2007,6204.5,6257.2,6204.5,6210.3,1867057600,0
19/01/2007,6210.3,6243.3,6178,6237.2,1463593700,0
22/01/2007,6237.2,6270.9,6215.8,6218.4,1491780800,0
23/01/2007,6218.4,6240.7,6189.2,6227.6,1502967400,0
24/01/2007,6227.6,6320.9,6227.6,6314.8,1875850200,0
25/01/2007,6314.8,6335.1,6262.1,6269.3,1785913600,0
26/01/2007,6269.3,6271.4,6226.4,6228,1577128300,0
29/01/2007,6228,6253.7,6216,6239.9,1514653800,0
30/01/2007,6239.9,6250.1,6212.5,6242,1465861600,0
31/01/2007,6242,6257.3,6197.5,6203.1,2141167400,0
1/2/2007,6203.1,6300.3,6203.1,6282.2,2143964400,0
2/2/2007,6282.2,6329,6282.2,6310.9,2146065000,0
5/2/2007,6310.9,6328.9,6294.7,6317.9,1300078600,0
6/2/2007,6317.9,6369.7,6317.9,6346.3,1863241600,0
7/2/2007,6346.3,6379.8,6338.2,6369.5,1841128600,0
8/2/2007,6369.5,6375,6330.1,6346.4,1721451200,0
9/2/2007,6346.4,6395.4,6346.4,6382.8,1546436000,0
12/2/2007,6382.8,6383.1,6344.7,6353.5,1494281900,0
13/02/2007,6353.5,6381.8,6353.5,6381.8,1416286700,0
14/02/2007,6381.8,6421.2,6378.6,6421.2,1511242400,0
15/02/2007,6421.2,6435.3,6397.2,6433.3,1416697600,0
16/02/2007,6433.3,6439.2,6407.3,6419.5,1382320800,0
19/02/2007,6419.5,6451.4,6419.5,6444.4,924726700,0
20/02/2007,6444.4,6448.1,6392.4,6412.3,1556580500,0
21/02/2007,6412.3,6430.4,6352.1,6357.1,1769971000,0
22/02/2007,6357.1,6416,6357.1,6380.9,1757669200,0
23/02/2007,6380.9,6401.5,6357.1,6401.5,1661409800,0
26/02/2007,6401.5,6446.8,6401.5,6434.7,1468711700,0
27/02/2007,6434.7,6434.7,6270.5,6286.1,2044216000,0
28/02/2007,6286.1,6286.1,6166.2,6171.5,2147044800,0
1/3/2007,6171.5,6230.7,6038.9,6116,2147378000,0
2/3/2007,6116,6164.4,6085.6,6116.2,1923026800,0
5/3/2007,6116.2,6116.2,5989.6,6058.7,1913736200,0
6/3/2007,6058.7,6138.5,6058.7,6138.5,2123082800,0
7/3/2007,6138.5,6167.6,6106.1,6156.5,1669634300,0
8/3/2007,6156.5,6233.1,6156.5,6227.7,1542604000,0
9/3/2007,6227.7,6255.8,6190.3,6245.2,1660715000,0
12/3/2007,6245.2,6276.3,6219.3,6233.3,1355450200,0
13/03/2007,6233.3,6240.7,6161.2,6161.2,1595964300,0
14/03/2007,6161.2,6161.2,6000.7,6000.7,2147069800,0
15/03/2007,6000.7,6133.2,6000.7,6133.2,2137773200,0
16/03/2007,6133.2,6142.2,6094.7,6130.6,2116076000,0
19/03/2007,6130.6,6200.6,6130.6,6189.4,1827203000,0
20/03/2007,6189.4,6220.3,6159.4,6220.3,2146044000,0
21/03/2007,6220.3,6287.5,6207.7,6256.8,1776058400,0
22/03/2007,6256.8,6342.1,6256.8,6318,2143517800,0
23/03/2007,6318,6350.4,6296.6,6339.4,2052956800,0
26/03/2007,6339.4,6355.3,6274.1,6291.9,1766095600,0
27/03/2007,6291.9,6337.7,6276.8,6292.6,1549551200,0
28/03/2007,6292.6,6304.9,6250.1,6267.2,1582559700,0
29/03/2007,6267.2,6334.7,6267.2,6324.2,1534047700,0
30/03/2007,6324.2,6330,6291.1,6308,1952043600,0
2/4/2007,6308,6342.2,6293.9,6315.5,1360638100,0
3/4/2007,6315.5,6366.1,6315.5,6366.1,1816500000,0
4/4/2007,6366.1,6380.5,6345.9,6364.7,1749293400,0
5/4/2007,6364.7,6398.7,6350.3,6397.3,1373407100,0
10/4/2007,6397.3,6431.7,6394.3,6417.8,1604097700,0
11/4/2007,6417.8,6445.9,6401.9,6413.3,1995616000,0
12/4/2007,6413.3,6419.6,6376.4,6416.4,1491396500,0
13/04/2007,6416.4,6462.4,6416.4,6462.4,1515814000,0
16/04/2007,6462.4,6516.2,6462.4,6516.2,1504428800,0
17/04/2007,6516.2,6516.2,6456.4,6497.8,1558112100,0
18/04/2007,6497.8,6497.8,6440.8,6449.4,1490398100,0
19/04/2007,6449.4,6451.8,6386.2,6440.6,1447222200,0
20/04/2007,6440.6,6508.9,6440.6,6486.8,2142959200,0
23/04/2007,6486.8,6504.5,6466.1,6479.7,1325336900,0
24/04/2007,6479.7,6493.1,6408.4,6429.5,2082848400,0
25/04/2007,6429.5,6479,6429.5,6461.9,2141341200,0
26/04/2007,6461.9,6511.1,6443.7,6469.4,1688938000,0
27/04/2007,6469.4,6469.4,6410.6,6418.7,1877732000,0
30/04/2007,6418.7,6474.7,6410.5,6449.2,1386355000,0
1/5/2007,6449.2,6449.2,6395.5,6419.6,1036351100,0
2/5/2007,6419.6,6489,6419.6,6484.5,2017407600,0
3/5/2007,6484.5,6542.5,6484.5,6537.8,1925600400,0
4/5/2007,6537.8,6614.7,6537.8,6603.7,2099882800,0
8/5/2007,6603.7,6603.7,6537.5,6550.4,1962124000,0
9/5/2007,6550.4,6592.4,6529,6549.6,1948521400,0
10/5/2007,6549.6,6565.1,6515,6524.1,1836226400,0
11/5/2007,6524.1,6577,6451.9,6565.7,2146800600,0
14/05/2007,6565.7,6596.3,6530.3,6555.5,1234021300,0
15/05/2007,6555.5,6579,6532.9,6568.6,2142701600,0
16/05/2007,6568.6,6578.6,6539.4,6559.5,1834992800,0
17/05/2007,6559.5,6588.7,6553.6,6579.3,1987515600,0
18/05/2007,6579.3,6656.3,6579.1,6640.9,1971217200,0
21/05/2007,6640.9,6675,6619.4,6636.8,1562307500,0
22/05/2007,6636.8,6641.9,6594.6,6606.6,2147420000,0
23/05/2007,6606.6,6643.8,6602.5,6616.4,2142740200,0
24/05/2007,6616.4,6619.5,6560.5,6565.4,2137269600,0
25/05/2007,6565.4,6575.2,6532.5,6570.5,1649747200,0
29/05/2007,6570.5,6613.4,6570.5,6606.5,2146616000,0
30/05/2007,6606.5,6606.5,6533.5,6602.1,2048075400,0
31/05/2007,6602.1,6650.2,6602.1,6621.4,2067952800,0
1/6/2007,6621.4,6676.7,6621.3,6676.7,1746554800,0
4/6/2007,6676.7,6686.1,6641.2,6664.1,1276511200,0
5/6/2007,6664.1,6686.6,6625.7,6632.8,1790008800,0
6/6/2007,6632.8,6636.9,6511.7,6522.7,2034886600,0
7/6/2007,6522.7,6574.9,6478,6505.1,2145944400,0
8/6/2007,6505.1,6519.4,6451.4,6505.1,2147079600,0
11/6/2007,6505.1,6567.5,6505.1,6567.5,1400291000,0
12/6/2007,6567.5,6586.6,6513.7,6520.4,2009952200,0
13/06/2007,6520.4,6567.3,6483.6,6559.6,1925533000,0
14/06/2007,6559.6,6654.3,6559.6,6649.9,1889536400,0
15/06/2007,6649.9,6734.2,6649.9,6732.4,2147134000,0
18/06/2007,6732.4,6751.3,6696.8,6703.5,1300679000,0
19/06/2007,6703.5,6721.4,6650.2,6650.2,1713057600,0
20/06/2007,6650.2,6692.6,6647.6,6649.3,2139497600,0
21/06/2007,6649.3,6649.3,6563.9,6596,2146364000,0
22/06/2007,6596,6612.3,6562.2,6567.4,1591629800,0
25/06/2007,6567.4,6591.4,6522.3,6588.4,1919506000,0
26/06/2007,6588.4,6593.5,6539.9,6559.3,1988701200,0
27/06/2007,6559.3,6559.3,6496.4,6527.6,2144115800,0
28/06/2007,6527.6,6575.5,6527.6,6571.3,2141633200,0
29/06/2007,6571.3,6607.9,6519.6,6607.9,2019137800,0
2/7/2007,6607.9,6612.8,6570.5,6590.6,1617107900,0
3/7/2007,6590.6,6645.3,6590.6,6639.8,1863055200,0
4/7/2007,6639.8,6682.9,6639.8,6673.1,1208030100,0
5/7/2007,6673.1,6691.8,6625.8,6635.2,2094628800,0
6/7/2007,6635.2,6690.4,6635.2,6690.1,1579720000,0
9/7/2007,6690.1,6725.9,6690.1,6712.7,1314680000,0
10/7/2007,6712.7,6734.3,6620.5,6630.9,1764305200,0
11/7/2007,6630.9,6630.9,6574.2,6615.1,1735622400,0
12/7/2007,6615.1,6697.7,6594.7,6697.7,1791645200,0
13/07/2007,6697.7,6754.1,6697.7,6716.7,1459318900,0
16/07/2007,6716.7,6735.8,6679.2,6697.7,1620914300,0
17/07/2007,6697.7,6698.5,6628.1,6659.1,1653158100,0
18/07/2007,6659.1,6659.1,6567.1,6567.1,1649267100,0
19/07/2007,6567.1,6658.8,6567.1,6640.2,1929774600,0
20/07/2007,6640.2,6674.3,6580,6585.2,1648459200,0
23/07/2007,6585.2,6624.4,6583.5,6624.4,1450986400,0
24/07/2007,6624.4,6624.4,6498.7,6498.7,1858650000,0
25/07/2007,6498.7,6533.6,6436.7,6454.3,1877530000,0
26/07/2007,6454.3,6474.7,6251.2,6251.2,2146439200,0
27/07/2007,6251.2,6315.2,6192.3,6215.2,2146488400,0
30/07/2007,6215.2,6256.5,6186.2,6206.1,1964464800,0
31/07/2007,6206.1,6361.1,6206.1,6360.1,2119510400,0
1/8/2007,6360.1,6360.1,6187.2,6250.6,2124592200,0
2/8/2007,6250.6,6319.3,6250.6,6300.3,1864279600,0
3/8/2007,6300.3,6333.5,6212.2,6224.3,1772894000,0
6/8/2007,6224.3,6245.9,6161.5,6189.1,1727996400,0
